appid,Topic 1,Topic 2,Topic 3,Topic 4,Topic 9,Topic 10,Topic 11,Topic 12,Topic 18,Topic 21,Topic 23,Topic 25,Topic 26,Topic 29,Topic 31,Topic 32,Topic 33,Topic 34,Topic 36,Topic 38,Topic 40,Topic 41,Topic 44,Topic 46,Topic 49,Topic 5,Topic 6,Topic 7,Topic 8,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 19,Topic 20,Topic 22,Topic 24,Topic 27,Topic 28,Topic 30,Topic 35,Topic 37,Topic 39,Topic 42,Topic 43,Topic 45,Topic 47,Topic 48,Topic 50,award,area,ownership,scale
162010053,0.001715266,0.001715266,0.001715266,0.001715266,0.001715266,0.018867925,0.001715266,0.001715266,0.001715266,0.001715266,0.001715266,0.003430532,0.001715266,0.001715266,0.001715266,0.001715266,0.005145798,0.001715266,0.001715266,0.001715266,0.001715266,0.003430532,0.001715266,0.823327616,0.001715266,0.001715266,0.001715266,0.001715266,0.001715266,0.001715266,0.001715266,0.027444254,0.001715266,0.001715266,0.001715266,0.001715266,0.008576329,0.001715266,0.003430532,0.001715266,0.001715266,0.001715266,0.001715266,0.001715266,0.001715266,0.001715266,0.001715266,0.001715266,0.036020583,0.001715266,0,2,1,1
162010054,0.06744868,0.002932551,0.035190616,0.002932551,0.002932551,0.023460411,0.002932551,0.002932551,0.002932551,0.002932551,0.005865103,0.002932551,0.008797654,0.002932551,0.002932551,0.002932551,0.002932551,0.002932551,0.008797654,0.002932551,0.005865103,0.002932551,0.002932551,0.005865103,0.005865103,0.017595308,0.032258065,0.002932551,0.002932551,0.011730205,0.038123167,0.240469208,0.014662757,0.002932551,0.002932551,0.008797654,0.06744868,0.002932551,0.008797654,0.002932551,0.020527859,0.002932551,0.099706745,0.005865103,0.064516129,0.002932551,0.002932551,0.011730205,0.099706745,0.017595308,0,2,2,1
162010055,0.002832861,0.002832861,0.002832861,0.002832861,0.002832861,0.002832861,0.005665722,0.014164306,0.002832861,0.147308782,0.002832861,0.002832861,0.002832861,0.002832861,0.005665722,0.002832861,0.005665722,0.005665722,0.002832861,0.002832861,0.005665722,0.002832861,0.002832861,0.002832861,0.101983003,0.008498584,0.002832861,0.002832861,0.002832861,0.008498584,0.005665722,0.42776204,0.005665722,0.002832861,0.002832861,0.005665722,0.005665722,0.02266289,0.039660057,0.005665722,0.039660057,0.005665722,0.002832861,0.019830028,0.005665722,0.002832861,0.002832861,0.011331445,0.014164306,0.005665722,0,5,1,1
162010056,0.00244798,0.00244798,0.00244798,0.00122399,0.00122399,0.00122399,0.007343941,0.00122399,0.00122399,0.504283966,0.004895961,0.004895961,0.00122399,0.003671971,0.00122399,0.00244798,0.00122399,0.00122399,0.00122399,0.00122399,0.018359853,0.00122399,0.00122399,0.00122399,0.310893513,0.00122399,0.00244798,0.003671971,0.00122399,0.00244798,0.00244798,0.008567931,0.06119951,0.00122399,0.00122399,0.00244798,0.011015912,0.00122399,0.00244798,0.00122399,0.00244798,0.00122399,0.00122399,0.00122399,0.00122399,0.00122399,0.00122399,0.00122399,0.00244798,0.00122399,0,3,1,1
162010057,0.006521739,0.002173913,0.004347826,0.002173913,0.004347826,0.002173913,0.002173913,0.019565217,0.12826087,0.002173913,0.002173913,0.002173913,0.002173913,0.002173913,0.002173913,0.004347826,0.002173913,0.002173913,0.002173913,0.002173913,0.002173913,0.002173913,0.002173913,0.002173913,0.002173913,0.002173913,0.004347826,0.013043478,0.017391304,0.134782609,0.004347826,0.002173913,0.006521739,0.019565217,0.002173913,0.004347826,0.036956522,0.010869565,0.002173913,0.002173913,0.002173913,0.002173913,0.045652174,0.002173913,0.008695652,0.002173913,0.45,0.010869565,0.002173913,0.002173913,0,7,2,1
162010058,0.036297641,0.001814882,0.001814882,0.003629764,0.001814882,0.001814882,0.001814882,0.003629764,0.001814882,0.003629764,0.003629764,0.003629764,0.197822142,0.067150635,0.001814882,0.003629764,0.003629764,0.003629764,0.010889292,0.001814882,0.001814882,0.001814882,0.005444646,0.003629764,0.001814882,0.001814882,0.001814882,0.001814882,0.030852995,0.328493648,0.014519056,0.001814882,0.003629764,0.003629764,0.005444646,0.00907441,0.005444646,0.016333938,0.001814882,0.023593466,0.001814882,0.007259528,0.041742287,0.019963702,0.010889292,0.003629764,0.065335753,0.025408348,0.001814882,0.001814882,0,2,1,1
162010059,0.004494382,0.002247191,0.137078652,0.002247191,0.002247191,0.002247191,0.006741573,0.004494382,0.004494382,0.008988764,0.002247191,0.002247191,0.528089888,0.002247191,0.002247191,0.002247191,0.002247191,0.002247191,0.004494382,0.002247191,0.004494382,0.002247191,0.002247191,0.002247191,0.002247191,0.002247191,0.002247191,0.013483146,0.002247191,0.002247191,0.031460674,0.125842697,0.004494382,0.002247191,0.004494382,0.002247191,0.002247191,0.002247191,0.004494382,0.006741573,0.006741573,0.002247191,0.013483146,0.004494382,0.002247191,0.002247191,0.002247191,0.002247191,0.013483146,0.002247191,0,6,6,2
162010060,0.002087683,0.002087683,0.002087683,0.002087683,0.002087683,0.004175365,0.004175365,0.002087683,0.002087683,0.004175365,0.004175365,0.002087683,0.002087683,0.004175365,0.586638831,0.004175365,0.002087683,0.002087683,0.002087683,0.002087683,0.002087683,0.004175365,0.002087683,0.002087683,0.002087683,0.002087683,0.004175365,0.006263048,0.004175365,0.006263048,0.073068894,0.027139875,0.004175365,0.022964509,0.014613779,0.002087683,0.077244259,0.004175365,0.014613779,0.002087683,0.025052192,0.002087683,0.03131524,0.006263048,0.004175365,0.002087683,0.002087683,0.004175365,0.004175365,0.002087683,1,6,1,1
162010061,0.207920792,0.002475248,0.002475248,0.002475248,0.002475248,0.007425743,0.007425743,0.054455446,0.002475248,0.014851485,0.002475248,0.004950495,0.004950495,0.21039604,0.007425743,0.007425743,0.004950495,0.002475248,0.004950495,0.002475248,0.002475248,0.002475248,0.004950495,0.002475248,0.002475248,0.004950495,0.004950495,0.014851485,0.00990099,0.002475248,0.012376238,0.007425743,0.014851485,0.138613861,0.004950495,0.00990099,0.00990099,0.032178218,0.056930693,0.007425743,0.01980198,0.002475248,0.002475248,0.00990099,0.014851485,0.002475248,0.00990099,0.01980198,0.00990099,0.004950495,1,4,1,1
162010062,0.001712329,0.001712329,0.001712329,0.003424658,0.005136986,0.001712329,0.001712329,0.001712329,0.001712329,0.001712329,0.003424658,0.001712329,0.003424658,0.003424658,0.02739726,0.001712329,0.001712329,0.001712329,0.003424658,0.001712329,0.01369863,0.003424658,0.001712329,0.04109589,0.02739726,0.005136986,0.001712329,0.001712329,0.001712329,0.003424658,0.001712329,0.001712329,0.001712329,0.008561644,0.001712329,0.001712329,0.04109589,0.001712329,0.003424658,0.02739726,0.698630137,0.001712329,0.017123288,0.006849315,0.001712329,0.001712329,0.001712329,0.003424658,0.001712329,0.001712329,1,5,1,1
162010063,0.004032258,0.752016129,0.001008065,0.001008065,0.001008065,0.021169355,0.014112903,0.001008065,0.001008065,0.001008065,0.001008065,0.003024194,0.001008065,0.004032258,0.002016129,0.002016129,0.002016129,0.002016129,0.001008065,0.001008065,0.002016129,0.002016129,0.001008065,0.005040323,0.002016129,0.003024194,0.003024194,0.002016129,0.001008065,0.001008065,0.001008065,0.006048387,0.102822581,0.005040323,0.001008065,0.002016129,0.013104839,0.001008065,0.002016129,0.002016129,0.001008065,0.001008065,0.002016129,0.002016129,0.001008065,0.001008065,0.002016129,0.008064516,0.004032258,0.003024194,1,3,1,1
162010064,0.002096436,0.006289308,0.002096436,0.002096436,0.002096436,0.199161426,0.002096436,0.002096436,0.002096436,0.004192872,0.004192872,0.002096436,0.002096436,0.016771488,0.004192872,0.469601677,0.004192872,0.002096436,0.002096436,0.002096436,0.004192872,0.002096436,0.002096436,0.004192872,0.002096436,0.002096436,0.01048218,0.004192872,0.002096436,0.002096436,0.002096436,0.014675052,0.092243187,0.048218029,0.004192872,0.002096436,0.002096436,0.027253669,0.004192872,0.004192872,0.002096436,0.002096436,0.002096436,0.002096436,0.002096436,0.002096436,0.004192872,0.004192872,0.006289308,0.002096436,0,2,2,1
162010065,0.001904762,0.003809524,0.12,0.001904762,0.003809524,0.003809524,0.003809524,0.003809524,0.003809524,0.001904762,0.024761905,0.001904762,0.003809524,0.03047619,0.003809524,0.013333333,0.31047619,0.001904762,0.001904762,0.001904762,0.001904762,0.00952381,0.001904762,0.001904762,0.003809524,0.001904762,0.001904762,0.001904762,0.003809524,0.064761905,0.005714286,0.001904762,0.019047619,0.034285714,0.007619048,0.001904762,0.011428571,0.001904762,0.001904762,0.001904762,0.001904762,0.001904762,0.059047619,0.001904762,0.003809524,0.001904762,0.007619048,0.005714286,0.19047619,0.001904762,0,6,2,1
162010066,0.002105263,0.002105263,0.002105263,0.004210526,0.002105263,0.006315789,0.002105263,0.035789474,0.002105263,0.008421053,0.008421053,0.004210526,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.381052632,0.002105263,0.002105263,0.010526316,0.010526316,0.012631579,0.025263158,0.124210526,0.008421053,0.006315789,0.004210526,0.002105263,0.002105263,0.004210526,0.002105263,0.006315789,0.067368421,0.002105263,0.077894737,0.025263158,0.103157895,0.002105263,0.006315789,0.002105263,0.002105263,0.002105263,0,2,1,1
162010067,0.004385965,0.004385965,0.00877193,0.004385965,0.057017544,0.004385965,0.004385965,0.00877193,0.004385965,0.01754386,0.01754386,0.013157895,0.026315789,0.004385965,0.00877193,0.004385965,0.004385965,0.004385965,0.013157895,0.004385965,0.00877193,0.004385965,0.004385965,0.00877193,0.004385965,0.013157895,0.004385965,0.004385965,0.004385965,0.00877193,0.004385965,0.01754386,0.021929825,0.035087719,0.00877193,0.004385965,0.004385965,0.096491228,0.004385965,0.004385965,0.004385965,0.004385965,0.004385965,0.004385965,0.00877193,0.00877193,0.004385965,0.394736842,0.074561404,0.004385965,0,6,1,1
162010068,0.005555556,0.002777778,0.002777778,0.011111111,0.005555556,0.011111111,0.002777778,0.002777778,0.002777778,0.008333333,0.005555556,0.002777778,0.002777778,0.002777778,0.019444444,0.033333333,0.486111111,0.002777778,0.005555556,0.002777778,0.002777778,0.005555556,0.002777778,0.002777778,0.008333333,0.005555556,0.008333333,0.016666667,0.002777778,0.002777778,0.008333333,0.061111111,0.005555556,0.002777778,0.005555556,0.002777778,0.016666667,0.002777778,0.002777778,0.005555556,0.005555556,0.002777778,0.066666667,0.005555556,0.002777778,0.002777778,0.008333333,0.019444444,0.091666667,0.002777778,0,1,1,1
162010069,0.002040816,0.002040816,0.002040816,0.002040816,0.002040816,0.002040816,0.044897959,0.006122449,0.002040816,0.004081633,0.002040816,0.002040816,0.002040816,0.014285714,0.006122449,0.004081633,0.002040816,0.002040816,0.004081633,0.002040816,0.004081633,0.004081633,0.002040816,0.002040816,0.191836735,0.002040816,0.002040816,0.010204082,0.002040816,0.018367347,0.030612245,0.016326531,0.002040816,0.044897959,0.010204082,0.042857143,0.002040816,0.004081633,0.014285714,0.004081633,0.279591837,0.006122449,0.069387755,0.006122449,0.014285714,0.002040816,0.008163265,0.075510204,0.004081633,0.014285714,0,3,1,1
162010070,0.001930502,0.606177606,0.003861004,0.003861004,0.00965251,0.054054054,0.00965251,0.001930502,0.003861004,0.001930502,0.032818533,0.001930502,0.001930502,0.007722008,0.005791506,0.001930502,0.001930502,0.001930502,0.001930502,0.005791506,0.001930502,0.003861004,0.001930502,0.001930502,0.011583012,0.001930502,0.003861004,0.003861004,0.001930502,0.003861004,0.001930502,0.001930502,0.133204633,0.013513514,0.003861004,0.001930502,0.001930502,0.001930502,0.001930502,0.001930502,0.001930502,0.001930502,0.003861004,0.001930502,0.001930502,0.003861004,0.001930502,0.011583012,0.005791506,0.003861004,0,3,1,1
162010071,0.002227171,0.002227171,0.001113586,0.001113586,0.618040089,0.030066815,0.001113586,0.003340757,0.001113586,0.001113586,0.002227171,0.001113586,0.005567929,0.017817372,0.011135857,0.106904232,0.047884187,0.001113586,0.014476615,0.001113586,0.001113586,0.001113586,0.002227171,0.003340757,0.002227171,0.003340757,0.003340757,0.001113586,0.001113586,0.002227171,0.001113586,0.001113586,0.028953229,0.006681514,0.001113586,0.001113586,0.001113586,0.001113586,0.010022272,0.003340757,0.001113586,0.001113586,0.001113586,0.001113586,0.002227171,0.001113586,0.002227171,0.003340757,0.03674833,0.002227171,0,7,2,2
162010072,0.004694836,0.002347418,0.002347418,0.002347418,0.002347418,0.387323944,0.002347418,0.002347418,0.002347418,0.004694836,0.002347418,0.004694836,0.002347418,0.002347418,0.002347418,0.272300469,0.014084507,0.007042254,0.002347418,0.002347418,0.004694836,0.002347418,0.002347418,0.002347418,0.002347418,0.004694836,0.004694836,0.002347418,0.002347418,0.002347418,0.002347418,0.002347418,0.105633803,0.042253521,0.021126761,0.002347418,0.002347418,0.002347418,0.016431925,0.004694836,0.002347418,0.002347418,0.002347418,0.002347418,0.002347418,0.002347418,0.004694836,0.004694836,0.016431925,0.002347418,0,7,2,1
162010073,0.002770083,0.008310249,0.002770083,0.002770083,0.002770083,0.11634349,0.002770083,0.008310249,0.490304709,0.011080332,0.005540166,0.002770083,0.002770083,0.005540166,0.002770083,0.002770083,0.002770083,0.002770083,0.005540166,0.005540166,0.002770083,0.008310249,0.002770083,0.002770083,0.002770083,0.013850416,0.008310249,0.002770083,0.005540166,0.063711911,0.002770083,0.002770083,0.069252078,0.013850416,0.005540166,0.002770083,0.005540166,0.008310249,0.008310249,0.002770083,0.005540166,0.016620499,0.002770083,0.005540166,0.008310249,0.016620499,0.002770083,0.002770083,0.008310249,0.008310249,0,3,2,1
162010074,0.002475248,0.002475248,0.002475248,0.002475248,0.002475248,0.004950495,0.022277228,0.002475248,0.002475248,0.002475248,0.002475248,0.002475248,0.004950495,0.002475248,0.094059406,0.002475248,0.002475248,0.004950495,0.007425743,0.002475248,0.002475248,0.002475248,0.002475248,0.002475248,0.002475248,0.002475248,0.024752475,0.007425743,0.002475248,0.089108911,0.014851485,0.071782178,0.002475248,0.047029703,0.004950495,0.00990099,0.054455446,0.014851485,0.012376238,0.004950495,0.272277228,0.007425743,0.054455446,0.00990099,0.004950495,0.004950495,0.014851485,0.024752475,0.04950495,0.007425743,0,3,6,1
162010075,0.006920415,0.003460208,0.003460208,0.003460208,0.003460208,0.003460208,0.003460208,0.01384083,0.003460208,0.003460208,0.003460208,0.003460208,0.269896194,0.404844291,0.003460208,0.003460208,0.01384083,0.003460208,0.003460208,0.003460208,0.003460208,0.003460208,0.003460208,0.003460208,0.003460208,0.003460208,0.003460208,0.006920415,0.006920415,0.010380623,0.069204152,0.003460208,0.010380623,0.01384083,0.003460208,0.003460208,0.010380623,0.003460208,0.003460208,0.003460208,0.003460208,0.003460208,0.006920415,0.003460208,0.010380623,0.010380623,0.003460208,0.003460208,0.017301038,0.003460208,0,6,1,1
162010076,0.004329004,0.004329004,0.004329004,0.004329004,0.004329004,0.004329004,0.004329004,0.021645022,0.004329004,0.008658009,0.008658009,0.004329004,0.012987013,0.017316017,0.008658009,0.012987013,0.004329004,0.004329004,0.008658009,0.004329004,0.004329004,0.415584416,0.004329004,0.004329004,0.004329004,0.004329004,0.004329004,0.034632035,0.008658009,0.004329004,0.008658009,0.004329004,0.082251082,0.021645022,0.008658009,0.004329004,0.004329004,0.043290043,0.004329004,0.008658009,0.004329004,0.012987013,0.021645022,0.004329004,0.021645022,0.004329004,0.017316017,0.073593074,0.004329004,0.004329004,0,3,1,1
162010077,0.002475248,0.00990099,0.004950495,0.002475248,0.346534653,0.022277228,0.002475248,0.002475248,0.004950495,0.002475248,0.002475248,0.004950495,0.004950495,0.042079208,0.002475248,0.002475248,0.002475248,0.002475248,0.002475248,0.002475248,0.002475248,0.002475248,0.002475248,0.002475248,0.002475248,0.014851485,0.002475248,0.017326733,0.002475248,0.002475248,0.002475248,0.012376238,0.284653465,0.002475248,0.01980198,0.002475248,0.002475248,0.004950495,0.004950495,0.004950495,0.002475248,0.002475248,0.086633663,0.002475248,0.002475248,0.002475248,0.002475248,0.024752475,0.002475248,0.007425743,0,2,4,1
162010078,0.003154574,0.003154574,0.003154574,0.003154574,0.025236593,0.015772871,0.003154574,0.006309148,0.003154574,0.009463722,0.003154574,0.003154574,0.003154574,0.003154574,0.003154574,0.003154574,0.003154574,0.003154574,0.003154574,0.006309148,0.003154574,0.006309148,0.621451104,0.003154574,0.003154574,0.006309148,0.041009464,0.003154574,0.006309148,0.006309148,0.009463722,0.003154574,0.006309148,0.063091483,0.003154574,0.006309148,0.015772871,0.003154574,0.012618297,0.003154574,0.003154574,0.009463722,0.003154574,0.003154574,0.003154574,0.003154574,0.003154574,0.003154574,0.003154574,0.028391167,0,4,2,1
162010079,0.001934236,0.659574468,0.001934236,0.005802708,0.013539652,0.003868472,0.011605416,0.001934236,0.001934236,0.005802708,0.001934236,0.013539652,0.003868472,0.005802708,0.005802708,0.003868472,0.003868472,0.001934236,0.001934236,0.001934236,0.001934236,0.01934236,0.001934236,0.001934236,0.00967118,0.001934236,0.003868472,0.001934236,0.001934236,0.001934236,0.001934236,0.011605416,0.073500967,0.003868472,0.005802708,0.001934236,0.00967118,0.001934236,0.001934236,0.001934236,0.046421663,0.001934236,0.001934236,0.001934236,0.001934236,0.001934236,0.001934236,0.025145068,0.001934236,0.001934236,0,5,1,1
162010080,0.002293578,0.002293578,0.002293578,0.002293578,0.009174312,0.013761468,0.002293578,0.004587156,0.002293578,0.002293578,0.002293578,0.002293578,0.002293578,0.002293578,0.002293578,0.002293578,0.009174312,0.23853211,0.002293578,0.002293578,0.002293578,0.006880734,0.002293578,0.006880734,0.002293578,0.002293578,0.006880734,0.002293578,0.002293578,0.002293578,0.002293578,0.002293578,0.566513761,0.004587156,0.002293578,0.002293578,0.002293578,0.002293578,0.013761468,0.002293578,0.002293578,0.002293578,0.002293578,0.004587156,0.002293578,0.004587156,0.002293578,0.027522936,0.002293578,0.002293578,0,7,1,1
162010081,0.001718213,0.709621993,0.005154639,0.001718213,0.042955326,0.001718213,0.001718213,0.001718213,0.005154639,0.001718213,0.003436426,0.003436426,0.005154639,0.018900344,0.001718213,0.001718213,0.001718213,0.001718213,0.003436426,0.001718213,0.001718213,0.025773196,0.001718213,0.001718213,0.001718213,0.001718213,0.012027491,0.001718213,0.001718213,0.003436426,0.001718213,0.030927835,0.010309278,0.001718213,0.006872852,0.001718213,0.001718213,0.001718213,0.003436426,0.001718213,0.017182131,0.001718213,0.001718213,0.013745704,0.001718213,0.001718213,0.003436426,0.001718213,0.003436426,0.02233677,0,1,1,1
162010082,0.001960784,0.001960784,0.001960784,0.003921569,0.001960784,0.015686275,0.001960784,0.001960784,0.005882353,0.003921569,0.003921569,0.001960784,0.003921569,0.001960784,0.001960784,0.001960784,0.001960784,0.001960784,0.001960784,0.003921569,0.001960784,0.745098039,0.001960784,0.007843137,0.001960784,0.025490196,0.003921569,0.001960784,0.003921569,0.003921569,0.001960784,0.003921569,0.01372549,0.021568627,0.005882353,0.001960784,0.003921569,0.01372549,0.001960784,0.003921569,0.001960784,0.001960784,0.007843137,0.001960784,0.001960784,0.001960784,0.003921569,0.001960784,0.001960784,0.037254902,0,3,1,1
